clip_stem,vid,match,set_id,rally,ball_round,raw_type_en,player_side,split_v2,split_bst_baseline,aroundhead,backhand,frame_num,shuttle_start_f,shuttle_end_f,clip_start_frame,clip_end_frame
28_2_22_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,8,passive_drop,Top,train,train,0.0,1.0,76041,76012,76071,75809,76669
28_2_22_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,9,lob,Bottom,train,train,0.0,1.0,76064,76041,76099,75809,76669
28_2_22_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,10,smash,Top,train,train,1.0,0.0,76092,76064,76113,75809,76669
28_2_22_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,11,return_net,Bottom,train,train,0.0,0.0,76106,76092,76140,75809,76669
28_2_22_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,12,driven_flight,Top,train,train,0.0,1.0,76133,76106,76160,75809,76669
28_2_22_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,13,driven_flight,Bottom,train,train,0.0,0.0,76153,76133,76187,75809,76669
28_2_22_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,14,net_shot,Top,train,train,0.0,0.0,76180,76153,76213,75809,76669
28_2_22_15,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,15,lob,Bottom,train,train,0.0,1.0,76206,76180,76246,75809,76669
28_2_22_16,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,16,drop,Top,train,train,0.0,0.0,76239,76206,76267,75809,76669
28_2_22_17,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,17,net_shot,Bottom,train,train,0.0,1.0,76260,76239,76291,75809,76669
28_2_22_18,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,18,lob,Top,train,train,0.0,0.0,76284,76260,76330,75809,76669
28_2_22_19,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,19,smash,Bottom,train,train,0.0,0.0,76323,76284,76343,75809,76669
28_2_22_20,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,20,return_net,Top,train,train,0.0,0.0,76336,76323,76371,75809,76669
28_2_22_21,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,21,net_shot,Bottom,train,train,0.0,0.0,76364,76336,76399,75809,76669
28_2_22_22,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,22,net_shot,Top,train,train,0.0,1.0,76392,76364,76429,75809,76669
28_2_22_23,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,23,lob,Bottom,train,train,0.0,0.0,76422,76392,76472,75809,76669
28_2_22_24,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,24,drop,Top,train,train,0.0,0.0,76465,76422,76490,75809,76669
28_2_22_25,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,25,net_shot,Bottom,train,train,0.0,1.0,76483,76465,76515,75809,76669
28_2_22_26,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,26,cross_court_net_shot,Top,train,train,0.0,0.0,76508,76483,76541,75809,76669
28_2_22_27,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,27,lob,Bottom,train,train,0.0,0.0,76534,76508,76586,75809,76669
28_2_22_28,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,22,28,drop,Top,train,train,0.0,0.0,76579,76534,76594,75809,76669
28_2_23_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,1,unknown,Bottom,,train,,,77443,77428,77480,77383,77898
28_2_23_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,2,smash,Top,train,train,0.0,0.0,77473,77443,77494,77383,77898
28_2_23_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,3,return_net,Bottom,train,train,0.0,1.0,77487,77473,77523,77383,77898
28_2_23_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,4,cross_court_net_shot,Top,train,train,0.0,0.0,77516,77487,77551,77383,77898
28_2_23_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,5,lob,Bottom,train,train,0.0,0.0,77544,77516,77581,77383,77898
28_2_23_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,6,smash,Top,train,train,0.0,0.0,77574,77544,77595,77383,77898
28_2_23_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,7,return_net,Bottom,train,train,0.0,1.0,77588,77574,77628,77383,77898
28_2_23_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,8,net_shot,Top,train,train,0.0,1.0,77621,77588,77654,77383,77898
28_2_23_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,9,lob,Bottom,train,train,0.0,0.0,77647,77621,77696,77383,77898
28_2_23_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,10,drop,Top,train,train,0.0,0.0,77689,77647,77723,77383,77898
28_2_23_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,11,net_shot,Bottom,train,train,0.0,1.0,77716,77689,77752,77383,77898
28_2_23_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,12,cross_court_net_shot,Top,train,train,0.0,0.0,77745,77716,77778,77383,77898
28_2_23_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,13,lob,Bottom,train,train,0.0,0.0,77771,77745,77815,77383,77898
28_2_23_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,23,14,drop,Top,train,train,0.0,0.0,77808,77771,77823,77383,77898
28_2_24_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,1,short_service,Bottom,train,train,0.0,1.0,79192,79177,79219,79132,79585
28_2_24_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,2,push,Top,train,train,0.0,0.0,79212,79192,79253,79132,79585
28_2_24_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,3,passive_drop,Bottom,train,train,0.0,0.0,79246,79212,79278,79132,79585
28_2_24_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,4,push,Top,train,train,0.0,0.0,79271,79246,79313,79132,79585
28_2_24_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,5,passive_drop,Bottom,train,train,0.0,0.0,79306,79271,79334,79132,79585
28_2_24_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,6,rush,Top,train,train,0.0,1.0,79327,79306,79344,79132,79585
28_2_24_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,7,defensive_return_drive,Bottom,train,train,0.0,1.0,79337,79327,79359,79132,79585
28_2_24_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,8,rush,Top,train,train,0.0,0.0,79352,79337,79368,79132,79585
28_2_24_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,9,defensive_return_lob,Bottom,train,train,0.0,1.0,79361,79352,79401,79132,79585
28_2_24_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,10,wrist_smash,Top,train,train,1.0,0.0,79394,79361,79413,79132,79585
28_2_24_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,11,defensive_return_drive,Bottom,train,train,0.0,1.0,79406,79394,79435,79132,79585
28_2_24_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,12,return_net,Top,train,train,0.0,0.0,79428,79406,79463,79132,79585
28_2_24_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,13,lob,Bottom,train,train,0.0,0.0,79456,79428,79502,79132,79585
28_2_24_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,24,14,clear,Top,train,train,1.0,0.0,79495,79456,79510,79132,79585
28_2_25_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,1,short_service,Bottom,train,train,0.0,1.0,80751,80736,80777,80691,81008
28_2_25_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,2,drive,Top,train,train,0.0,0.0,80770,80751,80789,80691,81008
28_2_25_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,3,drive,Bottom,train,train,0.0,0.0,80782,80770,80799,80691,81008
28_2_25_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,4,drive,Top,train,train,0.0,1.0,80792,80782,80811,80691,81008
28_2_25_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,5,drive,Bottom,train,train,0.0,0.0,80804,80792,80825,80691,81008
28_2_25_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,6,drive,Top,train,train,1.0,0.0,80818,80804,80843,80691,81008
28_2_25_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,7,defensive_return_lob,Bottom,train,train,0.0,1.0,80836,80818,80876,80691,81008
28_2_25_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,8,clear,Top,train,train,0.0,1.0,80869,80836,80916,80691,81008
28_2_25_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,9,smash,Bottom,train,train,0.0,0.0,80909,80869,80925,80691,81008
28_2_25_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,25,10,return_net,Top,train,train,0.0,0.0,80918,80909,80933,80691,81008
28_2_26_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,1,unknown,Bottom,,train,,,81590,81575,81615,81530,82302
28_2_26_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,2,net_shot,Top,train,train,0.0,0.0,81608,81590,81641,81530,82302
28_2_26_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,3,lob,Bottom,train,train,0.0,0.0,81634,81608,81686,81530,82302
28_2_26_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,4,drop,Top,train,train,0.0,0.0,81684,81639,81715,81530,82302
28_2_26_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,5,net_shot,Bottom,train,train,0.0,1.0,81708,81684,81740,81530,82302
28_2_26_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,6,net_shot,Top,train,train,0.0,0.0,81733,81708,81761,81530,82302
28_2_26_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,7,lob,Bottom,train,train,0.0,1.0,81754,81733,81806,81530,82302
28_2_26_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,8,drop,Top,train,train,0.0,0.0,81799,81754,81830,81530,82302
28_2_26_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,9,net_shot,Bottom,train,train,0.0,1.0,81823,81799,81858,81530,82302
28_2_26_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,10,push,Top,train,train,0.0,0.0,81851,81823,81888,81530,82302
28_2_26_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,11,smash,Bottom,train,train,0.0,0.0,81881,81851,81904,81530,82302
28_2_26_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,12,net_shot,Top,train,train,0.0,1.0,81897,81881,81935,81530,82302
28_2_26_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,13,lob,Bottom,train,train,0.0,0.0,81928,81897,81979,81530,82302
28_2_26_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,14,smash,Top,train,train,0.0,0.0,81972,81928,81992,81530,82302
28_2_26_15,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,15,return_net,Bottom,train,train,0.0,1.0,81985,81972,82020,81530,82302
28_2_26_16,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,16,lob,Top,train,train,0.0,0.0,82013,81985,82058,81530,82302
28_2_26_17,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,17,smash,Bottom,train,train,0.0,0.0,82051,82013,82071,81530,82302
28_2_26_18,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,18,return_net,Top,train,train,0.0,0.0,82064,82051,82103,81530,82302
28_2_26_19,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,19,lob,Bottom,train,train,0.0,1.0,82096,82064,82144,81530,82302
28_2_26_20,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,20,smash,Top,train,train,0.0,0.0,82137,82096,82159,81530,82302
28_2_26_21,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,21,net_shot,Bottom,train,train,0.0,0.0,82152,82137,82189,81530,82302
28_2_26_22,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,22,lob,Top,train,train,0.0,0.0,82182,82152,82219,81530,82302
28_2_26_23,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,26,23,smash,Bottom,train,train,0.0,0.0,82212,82182,82227,81530,82302
28_2_27_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,1,short_service,Top,train,train,0.0,1.0,83567,83552,83589,83507,83892
28_2_27_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,2,driven_flight,Bottom,train,train,0.0,0.0,83582,83567,83611,83507,83892
28_2_27_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,3,net_shot,Top,train,train,0.0,0.0,83604,83582,83632,83507,83892
28_2_27_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,4,net_shot,Bottom,train,train,0.0,1.0,83625,83604,83654,83507,83892
28_2_27_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,5,net_shot,Top,train,train,0.0,0.0,83647,83625,83676,83507,83892
28_2_27_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,6,push,Bottom,train,train,0.0,0.0,83669,83647,83712,83507,83892
28_2_27_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,7,back_court_drive,Top,train,train,0.0,0.0,83705,83669,83735,83507,83892
28_2_27_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,8,cross_court_net_shot,Bottom,train,train,0.0,1.0,83728,83705,83763,83507,83892
28_2_27_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,9,lob,Top,train,train,0.0,1.0,83756,83728,83808,83507,83892
28_2_27_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,27,10,smash,Bottom,train,train,0.0,0.0,83802,83757,83817,83507,83892
28_2_28_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,1,unknown,Bottom,,train,,,84358,84343,84403,84298,84638
28_2_28_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,2,smash,Top,train,train,0.0,0.0,84396,84358,84421,84298,84638
28_2_28_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,3,return_net,Bottom,train,train,0.0,0.0,84414,84396,84451,84298,84638
28_2_28_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,4,net_shot,Top,train,train,0.0,1.0,84444,84414,84476,84298,84638
28_2_28_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,5,lob,Bottom,train,train,0.0,0.0,84469,84444,84517,84298,84638
28_2_28_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,6,drop,Top,train,train,0.0,0.0,84510,84469,84532,84298,84638
28_2_28_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,7,net_shot,Bottom,train,train,0.0,1.0,84525,84510,84555,84298,84638
28_2_28_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,28,8,lob,Top,train,train,0.0,0.0,84548,84525,84563,84298,84638
28_2_29_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,1,short_service,Top,train,train,0.0,1.0,86031,86016,86060,85971,86616
28_2_29_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,2,lob,Bottom,train,train,0.0,0.0,86053,86031,86099,85971,86616
28_2_29_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,3,drop,Top,train,train,0.0,0.0,86092,86053,86116,85971,86616
28_2_29_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,4,net_shot,Bottom,train,train,0.0,0.0,86109,86092,86139,85971,86616
28_2_29_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,5,net_shot,Top,train,train,0.0,0.0,86132,86109,86156,85971,86616
28_2_29_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,6,push,Bottom,train,train,0.0,0.0,86149,86132,86167,85971,86616
28_2_29_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,7,drive,Top,train,train,0.0,0.0,86160,86149,86184,85971,86616
28_2_29_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,8,return_net,Bottom,train,train,0.0,1.0,86177,86160,86208,85971,86616
28_2_29_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,9,net_shot,Top,train,train,0.0,0.0,86201,86177,86227,85971,86616
28_2_29_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,10,net_shot,Bottom,train,train,0.0,0.0,86220,86201,86253,85971,86616
28_2_29_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,11,net_shot,Top,train,train,0.0,0.0,86246,86220,86279,85971,86616
28_2_29_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,12,net_shot,Bottom,train,train,0.0,1.0,86272,86246,86305,85971,86616
28_2_29_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,13,lob,Top,train,train,0.0,0.0,86298,86272,86350,85971,86616
28_2_29_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,14,passive_drop,Bottom,train,train,0.0,0.0,86344,86299,86374,85971,86616
28_2_29_15,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,15,cross_court_net_shot,Top,train,train,0.0,1.0,86367,86344,86399,85971,86616
28_2_29_16,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,16,lob,Bottom,train,train,0.0,1.0,86392,86367,86438,85971,86616
28_2_29_17,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,17,drop,Top,train,train,0.0,0.0,86431,86392,86459,85971,86616
28_2_29_18,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,18,return_net,Bottom,train,train,0.0,0.0,86452,86431,86486,85971,86616
28_2_29_19,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,19,push,Top,train,train,0.0,1.0,86479,86452,86499,85971,86616
28_2_29_20,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,20,drive,Bottom,train,train,0.0,0.0,86492,86479,86511,85971,86616
28_2_29_21,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,21,return_net,Top,train,train,0.0,1.0,86504,86492,86533,85971,86616
28_2_29_22,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,29,22,lob,Bottom,train,train,0.0,0.0,86526,86504,86541,85971,86616
28_2_30_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,1,unknown,Top,,train,,,87151,87136,87171,87091,87633
28_2_30_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,2,lob,Bottom,train,train,0.0,1.0,87164,87151,87194,87091,87633
28_2_30_3,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,3,smash,Top,train,train,0.0,0.0,87187,87164,87205,87091,87633
28_2_30_4,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,4,defensive_return_drive,Bottom,train,train,0.0,0.0,87198,87187,87236,87091,87633
28_2_30_5,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,5,return_net,Top,train,train,0.0,0.0,87229,87198,87257,87091,87633
28_2_30_6,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,6,driven_flight,Bottom,train,train,0.0,0.0,87250,87229,87276,87091,87633
28_2_30_7,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,7,push,Top,train,train,0.0,0.0,87269,87250,87290,87091,87633
28_2_30_8,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,8,return_net,Bottom,train,train,0.0,0.0,87283,87269,87312,87091,87633
28_2_30_9,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,9,net_shot,Top,train,train,0.0,1.0,87305,87283,87337,87091,87633
28_2_30_10,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,10,lob,Bottom,train,train,0.0,1.0,87330,87305,87382,87091,87633
28_2_30_11,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,11,smash,Top,train,train,0.0,0.0,87381,87336,87408,87091,87633
28_2_30_12,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,12,return_net,Bottom,train,train,0.0,0.0,87401,87381,87437,87091,87633
28_2_30_13,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,13,net_shot,Top,train,train,0.0,0.0,87430,87401,87463,87091,87633
28_2_30_14,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,14,lob,Bottom,train,train,0.0,0.0,87456,87430,87507,87091,87633
28_2_30_15,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,15,clear,Top,train,train,0.0,0.0,87500,87456,87537,87091,87633
28_2_30_16,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,16,smash,Bottom,train,train,0.0,0.0,87530,87500,87550,87091,87633
28_2_30_17,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,30,17,return_net,Top,train,train,0.0,0.0,87543,87530,87558,87091,87633
28_2_31_1,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,31,1,short_service,Bottom,train,train,0.0,1.0,88260,88245,88288,88200,88606
28_2_31_2,28,Viktor_Axelsen_Ng_Ka_Long_Angus_YONEX_Thailand_Open_2021_Finals,set2,31,2,push,Top,train,train,0.0,0.0,88281,88260,88321,88200,88606
